algoritmo,alcance,set_features,sin_seleccion,n_features,tipo_0day,n,detectados,recall,semilla,commit,fecha
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,apache2,737,40,0.054274,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,httptunnel,133,1,0.007519,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mailbomb,293,0,0.0,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mscan,996,178,0.178715,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,named,17,2,0.117647,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,processtable,685,0,0.0,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,ps,15,2,0.133333,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,saint,319,315,0.987461,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sendmail,14,0,0.0,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpgetattack,178,0,0.0,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpguess,331,0,0.0,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sqlattack,2,0,0.0,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,udpstorm,2,2,1.0,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,worm,2,0,0.0,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xlock,9,0,0.0,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xsnoop,4,1,0.25,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xterm,13,1,0.076923,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,__global__,3750,542,0.144533,5,df30cb2,2026-08-12T23:24:42
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,apache2,737,78,0.105834,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,httptunnel,133,0,0.0,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,mailbomb,293,0,0.0,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,mscan,996,157,0.157631,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,named,17,2,0.117647,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,processtable,685,0,0.0,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,ps,15,1,0.066667,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,saint,319,315,0.987461,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,sendmail,14,0,0.0,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,snmpgetattack,178,0,0.0,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,snmpguess,331,0,0.0,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,sqlattack,2,0,0.0,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,udpstorm,2,2,1.0,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,worm,2,0,0.0,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xlock,9,0,0.0,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xsnoop,4,1,0.25,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xterm,13,1,0.076923,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,__global__,3750,557,0.148533,6,df30cb2,2026-08-12T23:30:22
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,apache2,737,16,0.02171,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,httptunnel,133,1,0.007519,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mailbomb,293,0,0.0,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mscan,996,177,0.177711,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,named,17,2,0.117647,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,processtable,685,0,0.0,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,ps,15,1,0.066667,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,saint,319,315,0.987461,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sendmail,14,0,0.0,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpgetattack,178,0,0.0,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpguess,331,0,0.0,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sqlattack,2,0,0.0,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,udpstorm,2,2,1.0,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,worm,2,0,0.0,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xlock,9,0,0.0,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xsnoop,4,1,0.25,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xterm,13,1,0.076923,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,__global__,3750,516,0.1376,6,df30cb2,2026-08-12T23:39:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,apache2,737,133,0.180461,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,httptunnel,133,0,0.0,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,mailbomb,293,0,0.0,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,mscan,996,144,0.144578,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,named,17,2,0.117647,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,processtable,685,0,0.0,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,ps,15,1,0.066667,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,saint,319,315,0.987461,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,sendmail,14,0,0.0,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,snmpgetattack,178,0,0.0,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,snmpguess,331,0,0.0,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,sqlattack,2,0,0.0,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,udpstorm,2,2,1.0,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,worm,2,0,0.0,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xlock,9,0,0.0,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xsnoop,4,1,0.25,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xterm,13,1,0.076923,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,__global__,3750,599,0.159733,7,df30cb2,2026-08-12T23:45:07
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,apache2,737,44,0.059701,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,httptunnel,133,4,0.030075,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mailbomb,293,0,0.0,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mscan,996,184,0.184739,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,named,17,2,0.117647,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,processtable,685,0,0.0,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,ps,15,1,0.066667,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,saint,319,314,0.984326,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sendmail,14,0,0.0,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpgetattack,178,0,0.0,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpguess,331,0,0.0,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sqlattack,2,0,0.0,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,udpstorm,2,2,1.0,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,worm,2,0,0.0,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xlock,9,0,0.0,7,df30cb2,2026-08-12T23:53:52
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xsnoop,4,1,0.25,7,df30cb2,2026-08-12T23:53:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xterm,13,0,0.0,7,df30cb2,2026-08-12T23:53:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,__global__,3750,552,0.1472,7,df30cb2,2026-08-12T23:53:53
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,apache2,737,0,0.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,httptunnel,133,0,0.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,mailbomb,293,0,0.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,mscan,996,154,0.154618,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,named,17,2,0.117647,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,processtable,685,0,0.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,ps,15,1,0.066667,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,saint,319,315,0.987461,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,sendmail,14,0,0.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,snmpgetattack,178,0,0.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,snmpguess,331,0,0.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,sqlattack,2,0,0.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,udpstorm,2,2,1.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,worm,2,0,0.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xlock,9,0,0.0,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xsnoop,4,1,0.25,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xterm,13,1,0.076923,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,__global__,3750,476,0.126933,8,df30cb2,2026-08-12T23:59:41
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,apache2,737,55,0.074627,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,httptunnel,133,2,0.015038,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mailbomb,293,0,0.0,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mscan,996,175,0.175703,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,named,17,2,0.117647,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,processtable,685,0,0.0,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,ps,15,1,0.066667,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,saint,319,314,0.984326,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sendmail,14,0,0.0,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpgetattack,178,0,0.0,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpguess,331,0,0.0,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sqlattack,2,0,0.0,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,udpstorm,2,2,1.0,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,worm,2,0,0.0,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xlock,9,0,0.0,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xsnoop,4,1,0.25,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xterm,13,1,0.076923,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,__global__,3750,553,0.147467,8,df30cb2,2026-08-13T00:08:48
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,apache2,737,78,0.105834,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,httptunnel,133,0,0.0,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,mailbomb,293,0,0.0,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,mscan,996,154,0.154618,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,named,17,1,0.058824,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,processtable,685,0,0.0,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,ps,15,2,0.133333,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,saint,319,315,0.987461,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,sendmail,14,0,0.0,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,snmpgetattack,178,0,0.0,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,snmpguess,331,0,0.0,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,sqlattack,2,0,0.0,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,udpstorm,2,2,1.0,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,worm,2,0,0.0,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xlock,9,0,0.0,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xsnoop,4,1,0.25,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,xterm,13,1,0.076923,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,__global__,3750,554,0.147733,9,df30cb2,2026-08-13T00:14:14
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,apache2,737,24,0.032564,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,httptunnel,133,4,0.030075,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mailbomb,293,0,0.0,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,mscan,996,201,0.201807,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,named,17,2,0.117647,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,processtable,685,0,0.0,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,ps,15,2,0.133333,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,saint,319,315,0.987461,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sendmail,14,0,0.0,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpgetattack,178,0,0.0,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,snmpguess,331,0,0.0,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,sqlattack,2,0,0.0,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,udpstorm,2,2,1.0,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,worm,2,0,0.0,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xlock,9,0,0.0,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xsnoop,4,1,0.25,9,df30cb2,2026-08-13T00:22:38
RandomForest_monolitico,recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,xterm,13,1,0.076923,9,df30cb2,2026-08-13T00:22:38
